Cliente,Empréstimo,ValorDoBem,Finalidade,Emprego,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS
bom pagador,23550.0,328352.94,Diversas,Professional,23.25,0.0,0.0,49.5,3.0,14.0,31.1%
bom pagador,24178.0,114198.66,Reforma,Professional,12.25,0.0,0.0,182.3,0.0,13.0,19.7%
bom pagador,36110.0,237531.58000000002,Diversas,Geral,11.25,0.0,0.0,263.9,3.0,35.0,39.5%
bom pagador,33912.0,289344.72000000003,Diversas,Gerente,5.75,0.0,0.0,121.7,1.0,24.0,41.0%
bom pagador,98910.0,888114.4600000001,Diversas,Professional,7.5,0.0,1.0,215.7,0.0,29.0,16.6%
bom pagador,58090.0,298771.0,Reforma,Outros,11.25,0.0,0.0,274.5,0.0,22.0,26.5%
bom pagador,120262.0,453594.98000000004,Diversas,Outros,10.25,0.0,0.0,75.4,1.0,35.0,40.9%
bom pagador,36424.0,373389.96,Diversas,Professional,13.25,0.0,0.0,178.7,2.0,17.0,33.8%
bom pagador,208496.0,451927.64,Reforma,Geral,12.5,0.0,0.0,120.6,0.0,11.0,40.0%
bom pagador,75046.0,427335.16000000003,Diversas,Professional,,0.0,1.0,210.5,0.0,20.0,30.5%
bom pagador,57462.0,480712.02,Reforma,Professional,5.5,0.0,0.0,111.3,0.0,16.0,36.2%
bom pagador,124658.0,606707.66,Diversas,Gerente,,1.0,0.0,181.8,0.0,26.0,32.0%
bom pagador,43332.0,341465.58,Diversas,Outros,5.75,0.0,0.0,74.5,1.0,14.0,33.3%
bom pagador,50554.0,249265.76,Diversas,Outros,1.0,,1.0,299.8,1.0,9.0,37.7%
mau pagador,139416.0,410768.52,Reforma,Outros,9.5,0.0,0.0,113.6,0.0,12.0,41.7%
mau pagador,15700.0,322478.0,Reforma,Gerente,5.0,0.0,1.0,60.2,0.0,16.0,
bom pagador,63114.0,347522.64,Diversas,Gerente,18.0,0.0,0.0,246.2,5.0,32.0,36.6%
bom pagador,89804.0,162020.86000000002,Diversas,Outros,35.0,0.0,0.0,285.2,0.0,24.0,38.5%
bom pagador,85722.0,556750.26,Diversas,Professional,6.5,0.0,0.0,330.3,0.0,36.0,37.2%
bom pagador,43960.0,188400.0,Diversas,Gerente,27.25,1.0,0.0,282.6,1.0,17.0,
bom pagador,15700.0,305443.5,Diversas,Outros,1.0,0.0,0.0,122.6,2.0,10.0,37.5%
bom pagador,119006.0,637087.16,Reforma,Professional,5.5,0.0,0.0,157.8,0.0,32.0,34.3%
mau pagador,72220.0,288880.0,Diversas,Outros,8.5,1.0,4.0,71.7,2.0,28.0,
bom pagador,67196.0,526967.36,Diversas,Professional,6.0,0.0,0.0,183.2,0.0,36.0,17.5%
bom pagador,42076.0,205745.36000000002,Reforma,Outros,9.75,1.0,0.0,348.0,1.0,22.0,15.8%
bom pagador,65312.0,215058.6,Diversas,Geral,6.25,0.0,0.0,172.4,2.0,25.0,38.0%
bom pagador,75360.0,566892.4600000001,Diversas,Professional,6.75,,,195.1,5.0,43.0,41.6%
bom pagador,21666.0,163129.28,Reforma,Outros,5.75,0.0,0.0,90.4,0.0,17.0,20.3%
mau pagador,62800.0,483560.0,Diversas,Gerente,3.25,0.0,0.0,73.7,0.0,30.0,
bom pagador,98910.0,316198.0,Diversas,Geral,4.0,0.0,0.0,171.1,1.0,26.0,38.0%
bom pagador,104876.0,117319.82,Diversas,Outros,28.25,0.0,0.0,201.8,0.0,14.0,41.6%
bom pagador,75988.0,211818.12,Diversas,Outros,6.25,0.0,0.0,70.6,2.0,18.0,36.5%
bom pagador,39250.0,231876.44,Diversas,Outros,1.75,0.0,0.0,270.6,0.0,20.0,27.2%
bom pagador,42390.0,322600.46,Reforma,Professional,7.25,0.0,0.0,252.6,0.0,12.0,32.9%
bom pagador,30772.0,314838.38,Diversas,Outros,16.75,,,132.3,3.0,15.0,24.8%
bom pagador,49926.0,307515.9,Diversas,Geral,1.75,0.0,0.0,161.8,4.0,20.0,33.6%
bom pagador,20096.0,246913.90000000002,Diversas,Comissionado,3.75,0.0,0.0,149.8,0.0,29.0,29.2%
bom pagador,49298.0,318088.28,Diversas,Outros,1.5,0.0,0.0,130.0,0.0,21.0,42.6%
mau pagador,94828.0,364742.4,Diversas,Professional,19.75,4.0,0.0,132.8,0.0,60.0,49.4%
bom pagador,52124.0,335009.74,Diversas,Professional,1.0,0.0,0.0,291.4,1.0,20.0,37.5%
bom pagador,66882.0,282311.12,Diversas,Outros,3.5,0.0,0.0,102.8,2.0,30.0,31.8%
bom pagador,27004.0,264585.82,Reforma,Outros,21.0,0.0,0.0,353.9,0.0,46.0,27.2%
bom pagador,65626.0,286882.96,Diversas,Geral,1.25,0.0,0.0,77.9,0.0,23.0,37.4%
bom pagador,37366.0,327724.94,Diversas,Gerente,1.75,0.0,0.0,80.6,1.0,25.0,41.0%
bom pagador,103620.0,907745.74,Diversas,Professional,3.5,0.0,0.0,206.4,0.0,28.0,17.4%
bom pagador,83210.0,588197.36,Reforma,Autônomo,3.25,0.0,0.0,195.7,1.0,16.0,38.9%
bom pagador,127798.0,1468948.52,Reforma,Professional,1.75,0.0,0.0,317.7,3.0,14.0,41.7%
bom pagador,40506.0,181611.32,Diversas,Outros,0.5,1.0,0.0,190.8,1.0,13.0,27.8%
bom pagador,35168.0,209469.4,Reforma,Outros,6.0,0.0,0.0,146.8,0.0,17.0,34.9%
bom pagador,58404.0,218044.74000000002,Diversas,Geral,1.75,0.0,0.0,231.6,0.0,11.0,33.8%
bom pagador,72220.0,489277.94,Diversas,Gerente,16.25,0.0,0.0,171.7,0.0,27.0,37.1%
bom pagador,161710.0,212797.80000000002,Diversas,Geral,6.0,0.0,,206.8,1.0,16.0,33.0%
bom pagador,135962.0,199349.18000000002,Diversas,Outros,22.25,0.0,0.0,214.7,0.0,31.0,39.2%
bom pagador,37994.0,240913.36000000002,Reforma,Outros,3.25,0.0,1.0,237.5,1.0,16.0,37.6%
mau pagador,16642.0,113284.92,Reforma,Outros,,0.0,0.0,304.1,0.0,8.0,38.2%
bom pagador,33912.0,179683.36000000002,Diversas,Outros,15.75,0.0,0.0,71.7,0.0,11.0,28.5%
bom pagador,46472.0,293090.74,Reforma,Geral,,0.0,0.0,163.1,0.0,28.0,43.9%
mau pagador,31400.0,204100.0,Reforma,Geral,7.45,0.0,1.0,82.4,1.0,12.0,
bom pagador,38622.0,242028.06,Reforma,Geral,13.25,0.0,0.0,244.2,1.0,32.0,43.4%
bom pagador,34854.0,189056.26,Diversas,Outros,3.0,0.0,1.0,82.5,0.0,20.0,35.5%
bom pagador,29202.0,210257.54,Diversas,Outros,22.75,0.0,0.0,280.8,3.0,29.0,39.8%
bom pagador,61858.0,355448.0,Diversas,Professional,16.75,0.0,0.0,253.5,0.0,19.0,26.0%
bom pagador,61230.0,94200.0,Diversas,Outros,0.5,1.0,0.0,36.3,2.0,4.0,
bom pagador,43646.0,128366.34000000001,Reforma,Outros,0.0,0.0,0.0,299.9,1.0,8.0,25.9%
mau pagador,57776.0,466987.08,Diversas,Outros,1.75,0.0,0.0,161.1,2.0,24.0,40.1%
bom pagador,46786.0,265612.60000000003,Diversas,Geral,6.5,0.0,0.0,122.6,1.0,19.0,23.6%
bom pagador,68138.0,303901.76,Diversas,Gerente,5.25,0.0,0.0,66.9,6.0,25.0,37.1%
bom pagador,116808.0,844210.98,Diversas,Professional,3.75,0.0,0.0,250.9,0.0,30.0,30.9%
bom pagador,84780.0,241780.0,Diversas,Geral,1.55,0.0,0.0,166.9,3.0,19.0,
bom pagador,87292.0,532041.6,Diversas,Gerente,2.0,0.0,0.0,236.8,1.0,26.0,34.8%
bom pagador,21980.0,153860.0,Diversas,Outros,11.25,0.0,0.0,235.5,1.0,33.0,
bom pagador,59660.0,89926.46,Diversas,Outros,,0.0,0.0,61.7,1.0,18.0,41.4%
bom pagador,22294.0,359394.98000000004,Reforma,Geral,23.25,0.0,0.0,118.8,0.0,11.0,34.6%
mau pagador,67196.0,462722.96,Diversas,Outros,7.5,2.0,0.0,151.0,2.0,20.0,47.3%
bom pagador,25748.0,208954.44,Diversas,Outros,1.5,0.0,2.0,120.0,2.0,17.0,34.7%
mau pagador,141300.0,361100.0,Diversas,Outros,,0.0,1.0,132.1,0.0,23.0,
bom pagador,53694.0,410912.96,Diversas,Gerente,6.5,,,246.8,3.0,43.0,39.5%
bom pagador,50868.0,433163.0,Diversas,Geral,2.25,,,114.5,2.0,15.0,32.8%
bom pagador,61858.0,238483.0,Diversas,Professional,9.5,0.0,0.0,284.2,0.0,19.0,
bom pagador,27004.0,248060.0,Reforma,Professional,21.0,0.0,0.0,241.9,0.0,11.0,
bom pagador,43646.0,217008.54,Diversas,Outros,2.25,0.0,0.0,255.9,0.0,23.0,27.9%
bom pagador,71906.0,179322.26,Diversas,Outros,26.75,0.0,1.0,214.2,0.0,23.0,23.5%
bom pagador,128426.0,637033.78,Reforma,Professional,4.0,0.0,0.0,159.1,0.0,30.0,32.4%
bom pagador,51182.0,519089.10000000003,Reforma,Autônomo,9.5,0.0,0.0,306.0,0.0,28.0,27.6%
bom pagador,72848.0,439882.60000000003,Diversas,Professional,21.25,0.0,0.0,164.6,0.0,25.0,37.2%
bom pagador,41762.0,241280.74000000002,Diversas,Outros,0.75,0.0,0.0,225.3,0.0,10.0,35.0%
bom pagador,16328.0,345400.0,Reforma,Geral,24.0,0.0,0.0,125.2,1.0,12.0,
mau pagador,37366.0,244511.80000000002,Reforma,Outros,7.25,0.0,0.0,70.5,1.0,19.0,
bom pagador,62486.0,408259.66000000003,Diversas,Geral,27.25,0.0,0.0,275.9,3.0,16.0,30.5%
bom pagador,31714.0,148763.78,Reforma,Outros,9.25,0.0,0.0,70.3,0.0,3.0,35.7%
bom pagador,38308.0,276263.48000000004,Reforma,Professional,19.0,0.0,0.0,233.6,0.0,11.0,26.2%
bom pagador,29830.0,133161.12,Reforma,Geral,0.75,0.0,0.0,117.0,1.0,30.0,41.1%
bom pagador,37994.0,202209.72,Diversas,Outros,3.5,0.0,0.0,264.4,0.0,20.0,28.8%
bom pagador,64370.0,205412.52000000002,Diversas,Geral,12.5,0.0,2.0,114.9,1.0,23.0,45.2%
bom pagador,44588.0,325944.56,Reforma,Outros,21.5,0.0,0.0,125.7,4.0,23.0,30.6%
bom pagador,41448.0,359005.62,Diversas,Outros,5.75,0.0,0.0,100.2,1.0,13.0,31.7%
bom pagador,66254.0,300249.94,Reforma,Professional,19.75,0.0,0.0,628.9,0.0,25.0,20.0%
bom pagador,109900.0,128262.72,Diversas,Gerente,4.0,0.0,1.0,214.9,3.0,48.0,40.1%
bom pagador,41134.0,256217.72,Diversas,Comissionado,7.0,0.0,0.0,131.8,0.0,34.0,24.5%
bom pagador,223568.0,908810.2000000001,Diversas,Autônomo,12.0,0.0,0.0,228.4,2.0,23.0,27.2%
bom pagador,53066.0,369421.0,Diversas,Outros,9.0,0.0,0.0,280.2,1.0,19.0,30.6%
mau pagador,23550.0,156215.0,Reforma,Outros,3.5,0.0,0.0,123.3,0.0,23.0,
mau pagador,31400.0,205513.0,Diversas,Outros,21.75,0.0,0.0,173.8,0.0,16.0,
bom pagador,95142.0,209585.58000000002,Diversas,Outros,1.75,0.0,0.0,96.6,1.0,6.0,39.6%
bom pagador,58718.0,296585.56,Diversas,Geral,0.75,0.0,0.0,162.4,3.0,20.0,32.8%
bom pagador,129054.0,474140.0,Diversas,Outros,15.75,,1.0,222.2,4.0,30.0,
bom pagador,33912.0,298237.2,Reforma,Outros,17.0,0.0,0.0,181.5,0.0,27.0,27.2%
bom pagador,37052.0,321105.82,Reforma,Professional,5.25,0.0,0.0,106.5,0.0,36.0,36.1%
bom pagador,49926.0,164014.76,Diversas,Professional,3.5,0.0,0.0,291.3,0.0,16.0,17.5%
bom pagador,42390.0,275588.38,Reforma,Outros,,0.0,0.0,301.7,0.0,19.0,27.1%
bom pagador,55892.0,495068.10000000003,Diversas,Professional,20.25,0.0,0.0,239.2,0.0,28.0,20.1%
bom pagador,62800.0,220541.04,Diversas,Professional,9.25,0.0,0.0,180.6,1.0,39.0,38.4%
bom pagador,16014.0,791160.68,Diversas,Comissionado,,0.0,0.0,129.8,0.0,22.0,42.3%
bom pagador,45530.0,110474.62000000001,Diversas,Outros,12.0,,,96.2,1.0,8.0,33.6%
bom pagador,149150.0,262525.98,Reforma,Geral,10.75,0.0,0.0,301.4,0.0,12.0,31.4%
bom pagador,37366.0,451893.10000000003,Diversas,Professional,15.5,,1.0,188.1,0.0,31.0,29.0%
mau pagador,20410.0,252456.0,Diversas,Outros,15.5,0.0,0.0,226.7,0.0,13.0,
bom pagador,28888.0,216785.6,Diversas,Outros,0.75,0.0,1.0,119.2,2.0,18.0,37.6%
bom pagador,84780.0,270325.74,Diversas,Outros,24.75,0.0,2.0,203.0,1.0,20.0,25.2%
mau pagador,15700.0,121125.5,Reforma,Autônomo,7.75,0.0,1.0,336.1,3.0,42.0,
bom pagador,68766.0,179093.04,Diversas,Outros,,0.0,0.0,309.8,0.0,18.0,41.2%
bom pagador,57462.0,189181.86000000002,Diversas,Outros,16.0,0.0,0.0,111.6,0.0,18.0,40.0%
bom pagador,63114.0,216126.2,Diversas,Professional,10.5,0.0,0.0,203.4,0.0,39.0,37.2%
bom pagador,67510.0,629865.16,Reforma,Professional,13.0,0.0,0.0,206.9,0.0,23.0,37.9%
mau pagador,73790.0,273180.0,Diversas,Outros,4.25,0.0,1.0,225.0,0.0,17.0,
mau pagador,62800.0,459696.0,Diversas,Geral,0.35,0.0,2.0,236.6,2.0,34.0,
bom pagador,29202.0,181021.0,Reforma,Outros,11.75,1.0,0.0,309.4,2.0,13.0,31.6%
bom pagador,70336.0,416050.0,Diversas,Gerente,10.0,2.0,0.0,190.2,5.0,18.0,
bom pagador,91688.0,567768.52,Diversas,Professional,1.0,0.0,0.0,228.3,1.0,19.0,42.8%
bom pagador,113040.0,850914.88,Diversas,Professional,3.25,0.0,0.0,237.0,0.0,32.0,28.7%
bom pagador,31400.0,160140.0,Reforma,Outros,23.75,0.0,1.0,124.5,0.0,23.0,
bom pagador,76930.0,306046.38,Diversas,Outros,14.75,0.0,0.0,99.9,1.0,17.0,34.0%
bom pagador,54950.0,435047.0,Diversas,Geral,3.5,,,116.7,3.0,16.0,31.2%
bom pagador,43018.0,331552.60000000003,Diversas,Professional,6.0,0.0,0.0,203.4,2.0,35.0,42.5%
bom pagador,46158.0,303173.28,Diversas,Professional,9.75,2.0,0.0,192.1,0.0,30.0,30.4%
bom pagador,48670.0,165861.08000000002,Reforma,Outros,9.75,0.0,0.0,122.1,1.0,9.0,18.2%
bom pagador,48356.0,455692.5,Diversas,Geral,3.25,,,107.8,3.0,15.0,32.7%
bom pagador,50240.0,268868.78,Diversas,Geral,5.75,0.0,0.0,118.7,0.0,20.0,22.4%
bom pagador,53694.0,355608.14,Diversas,Outros,18.75,0.0,0.0,291.6,0.0,16.0,23.5%
bom pagador,55264.0,272605.38,Reforma,Professional,12.0,0.0,1.0,154.1,0.0,14.0,30.2%
bom pagador,56834.0,270247.24,Diversas,Outros,0.0,0.0,0.0,295.8,2.0,15.0,43.6%
bom pagador,40192.0,330607.46,Reforma,Professional,8.75,0.0,0.0,153.5,0.0,34.0,32.2%
bom pagador,20096.0,270504.72000000003,Reforma,Professional,8.5,0.0,0.0,264.8,0.0,11.0,40.1%
bom pagador,58718.0,283023.9,Diversas,Geral,30.0,0.0,0.0,201.6,0.0,20.0,33.2%
bom pagador,12560.0,244920.0,Reforma,Outros,4.25,0.0,0.0,111.3,0.0,15.0,
mau pagador,46786.0,253118.54,Diversas,Outros,12.0,0.0,0.0,105.9,0.0,7.0,40.8%
bom pagador,279146.0,293184.94,Diversas,Outros,15.0,0.0,1.0,208.3,0.0,15.0,34.8%
bom pagador,86664.0,495931.60000000003,Diversas,Gerente,4.75,0.0,0.0,291.0,0.0,23.0,40.2%
bom pagador,50868.0,117539.62000000001,Diversas,Professional,21.25,1.0,0.0,208.6,2.0,16.0,34.7%
bom pagador,43018.0,357994.54000000004,Reforma,Gerente,10.0,0.0,0.0,252.2,0.0,25.0,31.0%
mau pagador,76930.0,420760.0,Reforma,Gerente,2.25,0.0,1.0,125.3,2.0,20.0,
mau pagador,69080.0,383080.0,Diversas,Gerente,24.25,0.0,2.0,302.7,3.0,36.0,
bom pagador,69708.0,267970.74,Reforma,Outros,24.5,0.0,0.0,277.2,1.0,7.0,24.5%
bom pagador,40192.0,306514.24,Diversas,Gerente,6.25,0.0,0.0,127.5,2.0,29.0,37.5%
bom pagador,76616.0,371848.22000000003,Diversas,Professional,8.25,0.0,1.0,128.9,0.0,18.0,25.3%
bom pagador,77244.0,297370.56,Diversas,Outros,1.0,0.0,0.0,94.4,2.0,27.0,37.3%
mau pagador,10990.0,64351.16,Reforma,Outros,5.0,0.0,0.0,98.0,0.0,9.0,
mau pagador,23236.0,279673.52,Diversas,Comissionado,0.75,0.0,0.0,97.4,0.0,17.0,44.8%
bom pagador,85722.0,591619.9600000001,Diversas,Professional,12.25,0.0,0.0,145.6,0.0,36.0,41.5%
bom pagador,54950.0,228931.12,Diversas,Outros,7.25,0.0,0.0,113.0,3.0,15.0,39.5%
bom pagador,43332.0,319224.96,Reforma,Professional,0.25,0.0,0.0,71.5,0.0,19.0,35.8%
mau pagador,27946.0,244106.74000000002,Diversas,Gerente,8.0,0.0,0.0,71.4,3.0,17.0,38.8%
bom pagador,80698.0,328519.36,Diversas,Outros,15.75,0.0,1.0,134.1,0.0,29.0,39.2%
mau pagador,47100.0,59660.0,Diversas,Outros,2.0,0.0,1.0,23.1,0.0,2.0,
bom pagador,37052.0,163229.76,Diversas,Outros,,0.0,0.0,84.4,0.0,14.0,38.9%
mau pagador,41762.0,199390.0,Reforma,Professional,7.25,0.0,0.0,129.4,4.0,9.0,
bom pagador,81640.0,817904.06,Reforma,Autônomo,5.0,1.0,0.0,244.0,2.0,51.0,37.5%
bom pagador,33284.0,633714.8,Diversas,Professional,2.0,0.0,0.0,71.1,1.0,21.0,38.1%
bom pagador,40820.0,661268.3,Reforma,Professional,3.75,0.0,0.0,124.1,0.0,15.0,28.3%
bom pagador,26376.0,170545.96000000002,Diversas,Geral,8.0,0.0,0.0,212.1,1.0,21.0,31.6%
bom pagador,33284.0,291209.88,Reforma,Outros,19.0,0.0,0.0,174.1,0.0,27.0,24.6%
mau pagador,47100.0,122146.0,Diversas,Outros,9.7,0.0,0.0,172.6,4.0,20.0,
bom pagador,47414.0,360773.44,Reforma,Geral,2.0,0.0,0.0,146.6,0.0,20.0,36.4%
bom pagador,80698.0,171126.86000000002,Diversas,Outros,15.5,0.0,0.0,117.2,2.0,23.0,30.1%
bom pagador,89804.0,158284.26,Diversas,Outros,36.25,0.0,0.0,289.8,0.0,25.0,38.6%
bom pagador,68138.0,224911.92,Diversas,Professional,10.75,0.0,0.0,180.2,1.0,39.0,38.1%
mau pagador,41134.0,109272.0,Reforma,Geral,3.1,2.0,0.0,95.5,1.0,3.0,
mau pagador,64056.0,138040.68,Diversas,Geral,5.25,2.0,0.0,179.0,1.0,15.0,33.4%
mau pagador,73162.0,314226.08,Diversas,Professional,6.75,0.0,7.0,124.6,0.0,23.0,36.5%
bom pagador,58404.0,376109.2,Diversas,Geral,0.5,,2.0,265.6,0.0,28.0,40.8%
bom pagador,35796.0,190648.24000000002,Diversas,Outros,2.75,0.0,0.0,100.5,0.0,20.0,37.2%
mau pagador,77244.0,354681.84,Diversas,Professional,1.5,1.0,0.0,320.8,3.0,42.0,
bom pagador,45216.0,446209.7,Diversas,Professional,3.0,0.0,0.0,286.9,1.0,46.0,32.9%
bom pagador,36110.0,198878.18000000002,Diversas,Gerente,2.75,0.0,1.0,196.0,0.0,21.0,29.6%
mau pagador,37994.0,248374.0,Diversas,Gerente,5.5,0.0,0.0,158.0,1.0,33.0,
bom pagador,69394.0,266064.76,Reforma,Outros,25.25,0.0,0.0,259.8,0.0,6.0,24.5%
mau pagador,138160.0,320016.24,Diversas,Outros,3.25,0.0,1.0,196.3,2.0,37.0,43.3%
bom pagador,30772.0,219269.34,Diversas,Gerente,2.5,0.0,0.0,184.3,2.0,16.0,29.7%
bom pagador,30772.0,232664.58000000002,Diversas,Outros,2.75,0.0,1.0,108.0,3.0,18.0,34.6%
bom pagador,58404.0,283689.58,Diversas,Outros,0.0,1.0,1.0,106.4,2.0,28.0,36.0%
mau pagador,78186.0,361118.84,Diversas,Outros,10.25,0.0,0.0,295.5,0.0,37.0,
bom pagador,69394.0,204702.88,Reforma,Geral,9.25,0.0,0.0,129.9,1.0,4.0,18.9%
bom pagador,65312.0,441370.96,Diversas,Gerente,13.0,0.0,0.0,170.9,1.0,25.0,32.5%
mau pagador,48356.0,303933.16000000003,Diversas,Professional,3.75,0.0,0.0,88.1,0.0,26.0,37.4%
bom pagador,27318.0,211871.5,Reforma,Outros,4.5,0.0,1.0,248.0,2.0,16.0,
bom pagador,33598.0,217181.24000000002,Reforma,Outros,6.25,0.0,0.0,135.4,0.0,17.0,38.2%
mau pagador,14130.0,461171.80000000005,Reforma,Professional,4.5,2.0,0.0,205.8,1.0,20.0,
bom pagador,16956.0,258434.56,Diversas,Comissionado,2.25,0.0,0.0,139.5,0.0,31.0,32.1%
bom pagador,78500.0,635850.0,Reforma,Outros,11.75,0.0,0.0,259.5,2.0,35.0,
bom pagador,57462.0,437665.76,Diversas,Professional,6.25,0.0,0.0,125.3,0.0,14.0,30.4%
mau pagador,28888.0,266900.0,Diversas,Geral,26.25,0.0,0.0,145.1,2.0,22.0,
bom pagador,274750.0,272533.16000000003,Diversas,Outros,15.5,0.0,0.0,226.3,0.0,16.0,36.8%
bom pagador,48042.0,151018.30000000002,Diversas,Professional,1.25,0.0,0.0,304.6,0.0,16.0,19.0%
bom pagador,29516.0,219800.0,Diversas,Outros,4.0,0.0,0.0,182.2,2.0,17.0,
bom pagador,64998.0,204037.2,Reforma,Geral,6.75,0.0,0.0,114.8,1.0,5.0,17.7%
bom pagador,21980.0,239748.42,Reforma,Outros,15.0,0.0,0.0,230.6,1.0,34.0,
bom pagador,80070.0,579521.54,Diversas,Comissionado,17.0,1.0,0.0,310.8,1.0,29.0,32.4%
bom pagador,39564.0,336564.04000000004,Reforma,Outros,21.25,0.0,0.0,130.5,4.0,23.0,28.7%
mau pagador,47100.0,194758.5,Reforma,Outros,,0.0,1.0,122.4,2.0,19.0,
bom pagador,76302.0,823339.4,Reforma,Autônomo,6.75,0.0,0.0,244.9,2.0,49.0,37.9%
bom pagador,49926.0,360076.36,Diversas,Geral,4.75,0.0,1.0,281.0,0.0,34.0,30.2%
mau pagador,59032.0,430418.64,Diversas,Geral,18.5,0.0,1.0,166.3,4.0,20.0,41.4%
bom pagador,27318.0,272812.62,Reforma,Outros,16.0,0.0,0.0,174.5,0.0,27.0,27.0%
bom pagador,11304.0,240159.76,Reforma,Gerente,9.25,,2.0,203.5,0.0,24.0,39.5%
bom pagador,34854.0,166137.4,Reforma,Gerente,21.75,1.0,1.0,227.1,1.0,18.0,33.9%
bom pagador,83524.0,551855.0,Diversas,Outros,1.0,0.0,0.0,200.3,0.0,35.0,41.5%
bom pagador,39878.0,230918.74000000002,Diversas,Professional,1.5,0.0,0.0,160.7,2.0,34.0,40.7%
bom pagador,35168.0,173057.96000000002,Diversas,Geral,1.75,0.0,0.0,175.1,1.0,20.0,38.5%
bom pagador,39250.0,123088.0,Reforma,Outros,0.5,0.0,0.0,311.5,1.0,9.0,
bom pagador,75046.0,576293.62,Reforma,Gerente,8.25,0.0,0.0,325.5,0.0,17.0,45.4%
bom pagador,37680.0,308156.46,Reforma,Professional,8.25,0.0,0.0,159.5,0.0,34.0,33.7%
bom pagador,70964.0,378275.8,Reforma,Gerente,9.5,0.0,0.0,114.3,2.0,24.0,32.9%
bom pagador,21980.0,97968.0,Diversas,Outros,5.0,0.0,0.0,266.7,0.0,12.0,
mau pagador,59660.0,370520.0,Diversas,Geral,1.0,0.0,0.0,42.7,0.0,10.0,
bom pagador,25748.0,416897.8,Diversas,Autônomo,4.0,0.0,1.0,178.1,0.0,19.0,32.6%
bom pagador,47100.0,339587.86,Diversas,Comissionado,11.75,,1.0,155.7,1.0,17.0,35.3%
bom pagador,36110.0,373223.54000000004,Diversas,Outros,18.25,0.0,1.0,205.1,1.0,16.0,37.6%
bom pagador,54636.0,192343.84,Diversas,Outros,7.75,0.0,0.0,134.8,3.0,46.0,31.2%
bom pagador,70650.0,360374.66000000003,Diversas,Gerente,9.5,0.0,1.0,295.8,1.0,27.0,30.6%
bom pagador,46786.0,358647.66000000003,Diversas,Professional,8.0,0.0,0.0,196.1,2.0,37.0,41.3%
bom pagador,204728.0,467454.94,Reforma,Geral,11.0,0.0,0.0,125.5,0.0,12.0,42.4%
bom pagador,70650.0,273965.0,Diversas,Outros,7.0,0.0,0.0,235.3,1.0,20.0,
bom pagador,25120.0,790560.9400000001,Diversas,Comissionado,,0.0,0.0,141.4,0.0,22.0,41.7%
bom pagador,55892.0,572359.2000000001,Diversas,Gerente,12.75,0.0,0.0,243.9,0.0,23.0,27.8%
bom pagador,30772.0,230557.64,Reforma,Geral,9.5,3.0,1.0,243.4,1.0,28.0,35.7%
mau pagador,37680.0,285740.0,Reforma,Outros,7.75,1.0,0.0,139.3,0.0,3.0,
bom pagador,132194.0,206222.64,Diversas,Outros,21.25,0.0,0.0,196.2,1.0,30.0,43.2%
bom pagador,64998.0,326531.74,Reforma,Outros,4.0,0.0,0.0,211.0,1.0,12.0,29.3%
bom pagador,43018.0,273996.4,Diversas,Geral,14.25,0.0,0.0,106.6,0.0,22.0,37.7%
mau pagador,62800.0,521554.0,Diversas,Professional,2.85,0.0,2.0,208.3,1.0,18.0,
bom pagador,37680.0,292334.0,Diversas,Outros,1.0,0.0,0.0,146.6,0.0,24.0,
bom pagador,66568.0,177519.9,Diversas,Outros,27.0,0.0,1.0,218.3,0.0,24.0,27.4%
bom pagador,32342.0,238470.44,Diversas,Geral,5.25,0.0,0.0,87.0,2.0,14.0,27.8%
bom pagador,90118.0,673712.12,Diversas,Professional,10.5,0.0,0.0,240.1,2.0,27.0,21.5%
bom pagador,28260.0,290459.42,Diversas,Outros,0.75,0.0,0.0,123.3,2.0,10.0,35.4%
bom pagador,113354.0,460408.78,Diversas,Outros,11.0,0.0,0.0,65.8,1.0,37.0,42.2%
bom pagador,68766.0,606224.1,Diversas,Professional,13.25,,,103.6,1.0,23.0,29.5%
bom pagador,61858.0,423482.38,Diversas,Outros,9.25,0.0,0.0,376.3,0.0,10.0,40.9%
bom pagador,65940.0,627017.18,Reforma,Professional,12.5,0.0,0.0,209.8,0.0,21.0,35.1%
mau pagador,47100.0,306150.0,Diversas,Outros,9.75,0.0,0.0,120.3,1.0,19.0,
bom pagador,62800.0,329700.0,Diversas,Outros,,0.0,0.0,183.1,2.0,23.0,
bom pagador,58090.0,217244.04,Diversas,Professional,19.25,0.0,0.0,188.4,0.0,24.0,38.2%
mau pagador,56520.0,439600.0,Diversas,Outros,8.9,2.0,0.0,151.2,3.0,20.0,
bom pagador,98596.0,196093.0,Diversas,Outros,1.5,0.0,0.0,111.2,1.0,6.0,40.1%
bom pagador,105504.0,891913.86,Diversas,Professional,4.75,0.0,0.0,221.2,0.0,29.0,14.1%
bom pagador,134706.0,209535.34,Reforma,Geral,,0.0,0.0,316.7,0.0,19.0,13.3%
bom pagador,23236.0,286763.64,Diversas,Gerente,19.5,0.0,1.0,319.7,1.0,24.0,39.9%
bom pagador,48042.0,528402.34,Reforma,Autônomo,8.0,0.0,0.0,303.9,0.0,29.0,28.8%
bom pagador,72220.0,320832.64,Reforma,Professional,18.25,0.0,0.0,631.4,0.0,25.0,22.8%
